index,zpid,id,imgSrc,detailUrl,TypeofProperty,formattedprice,Price,address,addressStreet,addressZipcode,beds,baths,area,latLong,has3DModel,brokerName,best_deal
794,2060432588,2060432588,https://photos.zillowstatic.com/fp/62022f19135969430d4f90e82cceae28-p_e.jpg,https://www.zillow.com/homedetails/22-Cordova-St-E-710-Vancouver-BC-V6A-4G8/2060432588_zpid/,Condo,"C$649,900",649900,"22 Cordova St E #710, Vancouver, BC V6A 4G8",22 Cordova St E #710,V6A4G8,0,1,595,"{'latitude': 49.28211, 'longitude': -123.10373}",FALSE,Rennie & Associates Realty Ltd.,649900
217,2060417411,2060417411,https://photos.zillowstatic.com/fp/2eda2a77921399eb82c158ce20a0e0c8-p_e.jpg,https://www.zillow.com/homedetails/1251-Cardero-St-504-Vancouver-BC-V6G-2H9/2060417411_zpid/,Condo,"C$425,000",425000,"1251 Cardero St #504, Vancouver, BC V6G 2H9",1251 Cardero St #504,V6G2H9,1,1,600,"{'latitude': 49.284996, 'longitude': -123.139885}",FALSE,Homelife Benchmark Titus Realty,425000
428,2061131040,2061131040,https://photos.zillowstatic.com/fp/fb1eb88ffb4d09598505b68cbc071a00-p_e.jpg,https://www.zillow.com/homedetails/1850-Comox-St-2602-Vancouver-BC-V6G-1R3/2061131040_zpid/,Condo,"C$580,000",580000,"1850 Comox St #2602, Vancouver, BC V6G 1R3",1850 Comox St #2602,V6G1R3,1,1,606,"{'latitude': 49.288967, 'longitude': -123.14078}",FALSE,Royal LePage West Real Estate Services,580000
60,314371741,314371741,https://photos.zillowstatic.com/fp/db6276d0015d3cddcc6faa3044c66e98-p_e.jpg,https://www.zillow.com/homedetails/688-E-18th-Ave-UNIT-404-Vancouver-BC-V5V-1G4/314371741_zpid/,Condo,"C$598,000",598000,"688 E 18th Ave UNIT 404, Vancouver, BC V5V 1G4",688 E 18th Ave UNIT 404,V5V1G4,1,1,610,"{'latitude': 49.254463, 'longitude': -123.090416}",FALSE,Pospischil Realty Group,598000
356,2060342990,2060342990,https://photos.zillowstatic.com/fp/f2e0afaff8861907a64675ac9f5db52e-p_e.jpg,https://www.zillow.com/homedetails/1775-W-10th-Ave-103-Vancouver-BC-V6J-2A4/2060342990_zpid/,Condo,"C$594,900",594900,"1775 W 10th Ave #103, Vancouver, BC V6J 2A4",1775 W 10th Ave #103,V6J2A4,1,1,610,"{'latitude': 49.263012, 'longitude': -123.14534}",FALSE,RE/MAX Sabre Realty Group,594900
247,2060171924,2060171924,https://photos.zillowstatic.com/fp/96b4055b54d5f5c1ef9b9d7e2ba1c113-p_e.jpg,https://www.zillow.com/homedetails/938-Smithe-St-1325-Vancouver-BC-V6Z-3H8/2060171924_zpid/,Condo,"C$598,900",598900,"938 Smithe St #1325, Vancouver, BC V6Z 3H8",938 Smithe St #1325,V6Z3H8,1,1,612,"{'latitude': 49.28171, 'longitude': -123.1239}",FALSE,Pacific Evergreen Realty Ltd.,598900
133,2061259241,2061259241,https://photos.zillowstatic.com/fp/81f4c1b6458a0a5e09ee1f72311ca186-p_e.jpg,https://www.zillow.com/homedetails/1850-Comox-St-1207-Vancouver-BC-V6G-1R3/2061259241_zpid/,Condo,"C$405,000",405000,"1850 Comox St #1207, Vancouver, BC V6G 1R3",1850 Comox St #1207,V6G1R3,1,1,613,"{'latitude': 49.288967, 'longitude': -123.14078}",FALSE,Homelife Benchmark Realty Corp. (White Rock),405000
726,314375967,314375967,https://photos.zillowstatic.com/fp/701ad77e662b563acd7d47108a355327-p_e.jpg,https://www.zillow.com/homedetails/215-E-33rd-Ave-210-Vancouver-BC-V5V-2Z7/314375967_zpid/,Condo,"C$659,900",659900,"215 E 33rd Ave #210, Vancouver, BC V5V 2Z7",215 E 33rd Ave #210,V5V2Z7,1,1,617,"{'latitude': 49.24077, 'longitude': -123.10106}",FALSE,Macdonald Realty (Surrey/152),659900
374,2070343023,2070343023,https://photos.zillowstatic.com/fp/c05ecede75324a5a75490a2e87a9b3a5-p_e.jpg,https://www.zillow.com/homedetails/4539-Cambie-St-101-Vancouver-BC-V5Z-0G6/2070343023_zpid/,Condo,"C$699,000",699000,"4539 Cambie St #101, Vancouver, BC V5Z 0G6",4539 Cambie St #101,V5Z0G6,1,1,618,{},FALSE,Coldwell Banker Prestige Realty,699000
786,2076452006,2076452006,https://photos.zillowstatic.com/fp/d89c2c179bc393b5b616f72ac1951cd3-p_e.jpg,https://www.zillow.com/homedetails/565-Smithe-St-708-Vancouver-BC-V6B-0E4/2076452006_zpid/,Condo,"C$685,000",685000,"565 Smithe St #708, Vancouver, BC V6B 0E4",565 Smithe St #708,V6B0E4,1,1,625,"{'latitude': 49.27969, 'longitude': -123.11977}",FALSE,Engel & Volkers Vancouver,685000
45,2060118489,2060118489,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=49.26445388793945,-123.15132141113281&key=AIzaSyBJsNQO5ZeG-XAbqqWLKwG08fWITSxg33w&signature=4hYGtXWMUZxhmn2LvvQRO9SOWEs=",https://www.zillow.com/homedetails/2020-W-8th-Ave-309-Vancouver-BC-V6J-1W5/2060118489_zpid/,Condo,"C$579,000",579000,"2020 W 8th Ave #309, Vancouver, BC V6J 1W5",2020 W 8th Ave #309,V6J1W5,1,1,629,"{'latitude': 49.264454, 'longitude': -123.15132}",FALSE,Sutton Group-West Coast Realty,579000
153,2071931714,2071931714,https://photos.zillowstatic.com/fp/380452631c71b5eebb0d9f8d47137073-p_e.jpg,https://www.zillow.com/homedetails/219-Georgia-St-E-304-Vancouver-BC-V6A-1Z6/2071931714_zpid/,Condo,"C$549,000",549000,"219 Georgia St E #304, Vancouver, BC V6A 1Z6",219 Georgia St E #304,V6A1Z6,1,1,630,"{'latitude': 49.27881, 'longitude': -123.09892}",FALSE,Engel & Volkers Vancouver,549000
596,2061154504,2061154504,https://photos.zillowstatic.com/fp/f6f3355330529490ec448dae2e06083d-p_e.jpg,https://www.zillow.com/homedetails/1189-Howe-St-2405-Vancouver-BC-V6Z-2X4/2061154504_zpid/,Condo,"C$598,000",598000,"1189 Howe St #2405, Vancouver, BC V6Z 2X4",1189 Howe St #2405,V6Z2X4,1,1,630,"{'latitude': 49.278316, 'longitude': -123.12697}",TRUE,Regent Park Realty Inc.,598000
87,2060615684,2060615684,https://photos.zillowstatic.com/fp/c63853b5781dea4e0a2043f849c4a001-p_e.jpg,https://www.zillow.com/homedetails/280-E-6th-Ave-4-Vancouver-BC-V5T-1J8/2060615684_zpid/,Condo,"C$599,000",599000,"280 E 6th Ave #4, Vancouver, BC V5T 1J8",280 E 6th Ave #4,V5T1J8,1,1,632,"{'latitude': 49.265217, 'longitude': -123.0991}",FALSE,RE/MAX Select Properties,599000
244,2060158177,2060158177,https://photos.zillowstatic.com/fp/3ad9364916f41e1d6fba666c8100bf7a-p_e.jpg,https://www.zillow.com/homedetails/8575-Rivergrass-Dr-455-Vancouver-BC-V5S-0H4/2060158177_zpid/,Condo,"C$599,900",599900,"8575 Rivergrass Dr #455, Vancouver, BC V5S 0H4",8575 Rivergrass Dr #455,V5S0H4,1,1,632,"{'latitude': 49.20551, 'longitude': -123.02761}",FALSE,Royal Pacific Realty Corp.,599900
59,2060119437,2060119437,https://photos.zillowstatic.com/fp/f83cfa94546c40ef0ee37aed097c064d-p_e.jpg,https://www.zillow.com/homedetails/1688-E-4th-Ave-303-Vancouver-BC-V5N-1J8/2060119437_zpid/,Condo,"C$599,000",599000,"1688 E 4th Ave #303, Vancouver, BC V5N 1J8",1688 E 4th Ave #303,V5N1J8,1,1,640,"{'latitude': 49.26663, 'longitude': -123.07007}",FALSE,Oakwyn Realty Ltd.,599000
293,2061574313,2061574313,https://photos.zillowstatic.com/fp/a94a64a99a97c45229fb276502ca40b7-p_e.jpg,https://www.zillow.com/homedetails/788-Richards-St-1905-Vancouver-BC-V6B-0C7/2061574313_zpid/,Condo,"C$748,000",748000,"788 Richards St #1905, Vancouver, BC V6B 0C7",788 Richards St #1905,V6B0C7,1,1,641,{},FALSE,Sutton Centre Realty,748000
593,2060262874,2060262874,https://photos.zillowstatic.com/fp/c39a56d190e5a951b675556a506cecda-p_e.jpg,https://www.zillow.com/homedetails/2288-Broadway-W-205-Vancouver-BC-V6K-0B3/2060262874_zpid/,Condo,"C$725,000",725000,"2288 Broadway W #205, Vancouver, BC V6K 0B3",2288 Broadway W #205,V6K0B3,1,1,645,"{'latitude': 49.263515, 'longitude': -123.15662}",FALSE,TRG The Residential Group Realty,725000
46,2060119014,2060119014,https://photos.zillowstatic.com/fp/8d3bd26dce0022b36d5161ba58f2a9f3-p_e.jpg,https://www.zillow.com/homedetails/228-E-4th-Ave-310-Vancouver-BC-V5T-1G5/2060119014_zpid/,Condo,"C$600,000",600000,"228 E 4th Ave #310, Vancouver, BC V5T 1G5",228 E 4th Ave #310,V5T1G5,1,1,652,"{'latitude': 49.26704, 'longitude': -123.09974}",FALSE,eXp Realty,600000
373,2070775436,2070775436,https://photos.zillowstatic.com/fp/6d83d8efbfc35c71e6c66743e8a0c1d6-p_e.jpg,https://www.zillow.com/homedetails/789-Drake-St-1004-Vancouver-BC-V6Z-2N7/2070775436_zpid/,Condo,"C$635,000",635000,"789 Drake St #1004, Vancouver, BC V6Z 2N7",789 Drake St #1004,V6Z2N7,2,1,660,"{'latitude': 49.27676, 'longitude': -123.12832}",FALSE,eXp Realty,635000
777,2061309957,2061309957,https://photos.zillowstatic.com/fp/36c08eed5e5785267b29135d87a84efa-p_e.jpg,https://www.zillow.com/homedetails/538-W-7th-Ave-505-Vancouver-BC-V5Z-1B3/2061309957_zpid/,Condo,"C$849,000",849000,"538 W 7th Ave #505, Vancouver, BC V5Z 1B3",538 W 7th Ave #505,V5Z1B3,1,1,662,"{'latitude': 49.264748, 'longitude': -123.116135}",FALSE,Royal Pacific Tri-Cities Realty,849000
276,2061222830,2061222830,https://photos.zillowstatic.com/fp/f1b7f8c2508c450fd05550c5cde01f69-p_e.jpg,https://www.zillow.com/homedetails/2409-W-43rd-Ave-606-Vancouver-BC-V6M-2E6/2061222830_zpid/,Condo,"C$439,000",439000,"2409 W 43rd Ave #606, Vancouver, BC V6M 2E6",2409 W 43rd Ave #606,V6M2E6,1,1,664,"{'latitude': 49.233025, 'longitude': -123.16182}",FALSE,Sutton Group-West Coast Realty,439000
542,2070206723,2070206723,https://photos.zillowstatic.com/fp/27135ff3e0edfbbe1c012e02574ab028-p_e.jpg,https://www.zillow.com/homedetails/128-W-Cordova-St-1704-Vancouver-BC-V6B-0E6/2070206723_zpid/,Condo,"C$619,900",619900,"128 W Cordova St #1704, Vancouver, BC V6B 0E6",128 W Cordova St #1704,V6B0E6,1,1,664,{},TRUE,RE/MAX Select Realty,619900
250,2060136380,2060136380,https://photos.zillowstatic.com/fp/cb4e1cc4285a3224f87ec383d6d9ca63-p_e.jpg,https://www.zillow.com/homedetails/1995-Beach-Ave-103-Vancouver-BC-V6G-2Y3/2060136380_zpid/,Condo,"C$1,050,000",1050000,"1995 Beach Ave #103, Vancouver, BC V6G 2Y3",1995 Beach Ave #103,V6G2Y3,1,1,669,"{'latitude': 49.28947, 'longitude': -123.1438}",FALSE,Sotheby's International Realty Canada,1050000
616,2065411170,2065411170,https://photos.zillowstatic.com/fp/24e609346e6c833f78c2c42aeb58af71-p_e.jpg,https://www.zillow.com/homedetails/1515-E-5th-Ave-203-Vancouver-BC-V5N-1L6/2065411170_zpid/,Condo,"C$589,000",589000,"1515 E 5th Ave #203, Vancouver, BC V5N 1L6",1515 E 5th Ave #203,V5N1L6,1,1,670,"{'latitude': 49.26626, 'longitude': -123.073166}",FALSE,Stilhavn Real Estate Services,589000
199,2071170578,2071170578,https://photos.zillowstatic.com/fp/51b141d48a8223344fee74f9df7bdbc2-p_e.jpg,https://www.zillow.com/homedetails/2299-E-30th-Ave-103-Vancouver-BC-V5N-5N1/2071170578_zpid/,Condo,"C$465,000",465000,"2299 E 30th Ave #103, Vancouver, BC V5N 5N1",2299 E 30th Ave #103,V5N5N1,1,1,675,"{'latitude': 49.24154, 'longitude': -123.0593}",FALSE,Oakwyn Realty Ltd.,465000
378,2061413298,2061413298,https://photos.zillowstatic.com/fp/3fcc35b067c3d2f047a58d331809ce88-p_e.jpg,https://www.zillow.com/homedetails/1367-Alberni-St-201-Vancouver-BC-V6E-4R9/2061413298_zpid/,Condo,"C$768,000",768000,"1367 Alberni St #201, Vancouver, BC V6E 4R9",1367 Alberni St #201,V6E4R9,2,1,675,"{'latitude': 49.288353, 'longitude': -123.1279}",FALSE,RE/MAX Westcoast,768000
379,2060710802,2060710802,https://photos.zillowstatic.com/fp/0c5d5c36151edde3b9e8941cb32b9334-p_e.jpg,https://www.zillow.com/homedetails/550-E-6th-Ave-201-Vancouver-BC-V5T-4H2/2060710802_zpid/,Condo,"C$589,900",589900,"550 E 6th Ave #201, Vancouver, BC V5T 4H2",550 E 6th Ave #201,V5T4H2,1,1,675,{},TRUE,Grand Central Realty,589900
70,2060119438,2060119438,https://photos.zillowstatic.com/fp/5568cd749d0e63f62665366d5b2e2edf-p_e.jpg,https://www.zillow.com/homedetails/1275-Hamilton-St-302-Vancouver-BC-V6B-1E2/2060119438_zpid/,Condo,"C$775,000",775000,"1275 Hamilton St #302, Vancouver, BC V6B 1E2",1275 Hamilton St #302,V6B1E2,1,1,676,"{'latitude': 49.274418, 'longitude': -123.123955}",FALSE,Oakwyn Realty Ltd.,775000
103,2060185971,2060185971,https://photos.zillowstatic.com/fp/bf1c1e64fae30a54e82164e5e6ab36cd-p_e.jpg,https://www.zillow.com/homedetails/2450-Cornwall-Ave-309-Vancouver-BC-V6K-1B8/2060185971_zpid/,Condo,"C$558,000",558000,"2450 Cornwall Ave #309, Vancouver, BC V6K 1B8",2450 Cornwall Ave #309,V6K1B8,1,1,676,"{'latitude': 49.27241, 'longitude': -123.16121}",FALSE,RE/MAX Crest Realty,558000
682,2060254169,2060254169,https://photos.zillowstatic.com/fp/5d97b938f659ccf36c1623bc760154b6-p_e.jpg,https://www.zillow.com/homedetails/1420-Georgia-St-W-1306-Vancouver-BC-V6G-3K4/2060254169_zpid/,Condo,"C$799,900",799900,"1420 Georgia St W #1306, Vancouver, BC V6G 3K4",1420 Georgia St W #1306,V6G3K4,1,1,682,"{'latitude': 49.28901, 'longitude': -123.128975}",FALSE,Royal Pacific Realty Corp.,799900
272,2060134985,2060134985,https://photos.zillowstatic.com/fp/fbf5c633abebcfcd6c8ee6ba80f73244-p_e.jpg,https://www.zillow.com/homedetails/1082-Seymour-St-511-Vancouver-BC-V6B-1X9/2060134985_zpid/,Condo,"C$649,900",649900,"1082 Seymour St #511, Vancouver, BC V6B 1X9",1082 Seymour St #511,V6B1X9,1,1,683,"{'latitude': 49.27763, 'longitude': -123.122955}",FALSE,Rennie & Associates Realty Ltd.,649900
235,2060185975,2060185975,https://photos.zillowstatic.com/fp/9560f3e9e762f77b6b59bccd61659528-p_e.jpg,https://www.zillow.com/homedetails/1551-W-11th-Ave-208-Vancouver-BC-V6J-2B5/2060185975_zpid/,Condo,"C$555,000",555000,"1551 W 11th Ave #208, Vancouver, BC V6J 2B5",1551 W 11th Ave #208,V6J2B5,1,1,685,"{'latitude': 49.261986, 'longitude': -123.139885}",FALSE,RE/MAX Crest Realty,555000
299,2064140239,2064140239,https://photos.zillowstatic.com/fp/ad15557c7e462d3d2248bff9dab2522d-p_e.jpg,https://www.zillow.com/homedetails/2100-W-3rd-Ave-304-Vancouver-BC-V6K-1L1/2064140239_zpid/,Condo,"C$638,000",638000,"2100 W 3rd Ave #304, Vancouver, BC V6K 1L1",2100 W 3rd Ave #304,V6K1L1,1,1,688,"{'latitude': 49.268757, 'longitude': -123.15318}",FALSE,The Partners Real Estate,638000
47,2060119513,2060119513,https://photos.zillowstatic.com/fp/967537a0006ffa9cca8b3e6f5a75dd43-p_e.jpg,https://www.zillow.com/homedetails/2057-W-3rd-Ave-206-Vancouver-BC-V6J-1L4/2060119513_zpid/,Condo,"C$619,000",619000,"2057 W 3rd Ave #206, Vancouver, BC V6J 1L4",2057 W 3rd Ave #206,V6J1L4,1,1,690,"{'latitude': 49.26924, 'longitude': -123.15176}",FALSE,Dexter Realty,619000
62,2060119094,2060119094,https://photos.zillowstatic.com/fp/d8a193ac2d734f26f010d4639284d94a-p_e.jpg,https://www.zillow.com/homedetails/2120-W-2nd-Ave-103-Vancouver-BC-V6K-1H6/2060119094_zpid/,Condo,"C$689,000",689000,"2120 W 2nd Ave #103, Vancouver, BC V6K 1H6",2120 W 2nd Ave #103,V6K1H6,1,1,695,"{'latitude': 49.26963, 'longitude': -123.15329}",FALSE,Engel & Volkers Vancouver,689000
436,2061051955,2061051955,https://photos.zillowstatic.com/fp/a3e5c597ad9942addc6569ea20a47b3a-p_e.jpg,https://www.zillow.com/homedetails/1425-Cypress-St-110-Vancouver-BC-V6J-3L1/2061051955_zpid/,Condo,"C$836,000",836000,"1425 Cypress St #110, Vancouver, BC V6J 3L1",1425 Cypress St #110,V6J3L1,1,1,703,{},FALSE,Oakwyn Realty Ltd.,836000
98,2061641648,2061641648,https://photos.zillowstatic.com/fp/d0e7aeceb3f784acd1bea80188753f5f-p_e.jpg,https://www.zillow.com/homedetails/607-E-8th-Ave-303-Vancouver-BC-V5T-1T2/2061641648_zpid/,Condo,"C$499,000",499000,"607 E 8th Ave #303, Vancouver, BC V5T 1T2",607 E 8th Ave #303,V5T1T2,1,1,708,"{'latitude': 49.263706, 'longitude': -123.09062}",TRUE,Oakwyn Realty Ltd.,499000
364,2061325954,2061325954,https://photos.zillowstatic.com/fp/792ec45438135c77aa0dfe90cc9f134b-p_e.jpg,https://www.zillow.com/homedetails/1251-W-71st-Ave-102-Vancouver-BC-V6P-3A9/2061325954_zpid/,Condo,"C$499,000",499000,"1251 W 71st Ave #102, Vancouver, BC V6P 3A9",1251 W 71st Ave #102,V6P3A9,1,1,730,"{'latitude': 49.207233, 'longitude': -123.13398}",FALSE,Homeland Realty,499000
467,2060136805,2060136805,https://photos.zillowstatic.com/fp/59e9ff0a927b6362e76cdafd2976e28e-p_e.jpg,https://www.zillow.com/homedetails/1199-Marinaside-Cres-2207-Vancouver-BC-V6Z-2Y2/2060136805_zpid/,Condo,"C$938,000",938000,"1199 Marinaside Cres #2207, Vancouver, BC V6Z 2Y2",1199 Marinaside Cres #2207,V6Z2Y2,1,1,730,"{'latitude': 49.273476, 'longitude': -123.119965}",FALSE,Macdonald Realty Westmar,938000
563,2067643432,2067643432,https://photos.zillowstatic.com/fp/cc434b1df63d2b95cde97722fa72352f-p_e.jpg,https://www.zillow.com/homedetails/180-E-2nd-Ave-1007-Vancouver-BC-V5T-1B5/2067643432_zpid/,Condo,"C$899,000",899000,"180 E 2nd Ave #1007, Vancouver, BC V5T 1B5",180 E 2nd Ave #1007,V5T1B5,2,1,737,"{'latitude': 49.26885, 'longitude': -123.10121}",FALSE,Oakwyn Realty Downtown Ltd.,899000
747,2060648186,2060648186,https://photos.zillowstatic.com/fp/b70de302da135363f4d2ea742d797ca6-p_e.jpg,https://www.zillow.com/homedetails/1835-Barclay-St-101-Vancouver-BC-V6G-1K7/2060648186_zpid/,Condo,"C$729,900",729900,"1835 Barclay St #101, Vancouver, BC V6G 1K7",1835 Barclay St #101,V6G1K7,1,1,737,"{'latitude': 49.290634, 'longitude': -123.13797}",FALSE,Stilhavn Real Estate Services,729900
660,2061393673,2061393673,https://photos.zillowstatic.com/fp/b004556eaa971d4ac9460438d14df1e5-p_e.jpg,https://www.zillow.com/homedetails/27-Alexander-St-807-Vancouver-BC-V6A-1B2/2061393673_zpid/,Condo,"C$899,000",899000,"27 Alexander St #807, Vancouver, BC V6A 1B2",27 Alexander St #807,V6A1B2,1,1,740,"{'latitude': 49.283703, 'longitude': -123.10366}",FALSE,Oakwyn Realty Ltd.,899000
678,2068428784,2068428784,https://photos.zillowstatic.com/fp/950c3a3b521f33d5ece89e15958ff358-p_e.jpg,https://www.zillow.com/homedetails/1500-Howe-St-1810-Vancouver-BC-V6Z-2N1/2068428784_zpid/,Condo,"C$668,000",668000,"1500 Howe St #1810, Vancouver, BC V6Z 2N1",1500 Howe St #1810,V6Z2N1,1,1,745,{},FALSE,Team 3000 Realty Ltd.,668000
1165,2063497103,2063497103,https://photos.zillowstatic.com/fp/f78211897ebae74ade57c2df7b70a92f-p_e.jpg,https://www.zillow.com/homedetails/2689-Kingsway-910-Vancouver-BC-V5R-0C3/2063497103_zpid/,Condo,"C$699,000",699000,"2689 Kingsway #910, Vancouver, BC V5R 0C3",2689 Kingsway #910,V5R0C3,2,2,746,{},TRUE,Dracco Pacific Realty,699000
314,2061089609,2061089609,https://photos.zillowstatic.com/fp/1afbe600022bbaed126aa01dbe42cb0e-p_e.jpg,https://www.zillow.com/homedetails/1740-Comox-St-1906-Vancouver-BC-V6G-2Z1/2061089609_zpid/,Condo,"C$868,000",868000,"1740 Comox St #1906, Vancouver, BC V6G 2Z1",1740 Comox St #1906,V6G2Z1,2,1,749,"{'latitude': 49.2878, 'longitude': -123.13906}",TRUE,Dracco Pacific Realty,868000
607,2060184461,2060184461,https://photos.zillowstatic.com/fp/a26a757e3fd5a4a2f1f42cd34c3f09bc-p_e.jpg,https://www.zillow.com/homedetails/1365-W-4th-Ave-205-Vancouver-BC-V6H-3Y8/2060184461_zpid/,Condo,"C$725,000",725000,"1365 W 4th Ave #205, Vancouver, BC V6H 3Y8",1365 W 4th Ave #205,V6H3Y8,1,1,749,"{'latitude': 49.266853, 'longitude': -123.13509}",FALSE,TRG The Residential Group Realty,725000
701,2064392126,2064392126,https://photos.zillowstatic.com/fp/4871a7e7598519c6198edd1082d024f6-p_e.jpg,https://www.zillow.com/homedetails/1331-Alberni-St-1711-Vancouver-BC-V6E-4S1/2064392126_zpid/,Condo,"C$838,888",838888,"1331 Alberni St #1711, Vancouver, BC V6E 4S1",1331 Alberni St #1711,V6E4S1,2,2,749,{},TRUE,RE/MAX Crest Realty,838888
137,2060603604,2060603604,https://photos.zillowstatic.com/fp/421395b3f38538db0a0c909d75dfb9cc-p_e.jpg,https://www.zillow.com/homedetails/2272-Dundas-St-205-Vancouver-BC-V5L-1J8/2060603604_zpid/,Condo,"C$619,900",619900,"2272 Dundas St #205, Vancouver, BC V5L 1J8",2272 Dundas St #205,V5L1J8,2,1,752,"{'latitude': 49.284557, 'longitude': -123.05836}",FALSE,Oakwyn Realty Ltd.,619900
191,2070950460,2070950460,https://photos.zillowstatic.com/fp/2296a920e589c8279593934928370216-p_e.jpg,https://www.zillow.com/homedetails/3489-Ascot-Pl-402-Vancouver-BC-V5R-6B6/2070950460_zpid/,Condo,"C$575,000",575000,"3489 Ascot Pl #402, Vancouver, BC V5R 6B6",3489 Ascot Pl #402,V5R6B6,2,1,753,"{'latitude': 49.239494, 'longitude': -123.032005}",FALSE,Oakwyn Realty Ltd.,575000
131,2060930555,2060930555,https://photos.zillowstatic.com/fp/8406991a8422f7b7d4598c9f3c3bd392-p_e.jpg,https://www.zillow.com/homedetails/3438-Vanness-Ave-1202-Vancouver-BC-V5R-6E7/2060930555_zpid/,Condo,"C$599,900",599900,"3438 Vanness Ave #1202, Vancouver, BC V5R 6E7",3438 Vanness Ave #1202,V5R6E7,2,2,758,"{'latitude': 49.237797, 'longitude': -123.0318}",FALSE,Selmak Realty Limited,599900
740,2076424039,2076424039,https://photos.zillowstatic.com/fp/4bd9a2919481e19f6800a2e58202e900-p_e.jpg,https://www.zillow.com/homedetails/788-Hamilton-St-2606-Vancouver-BC-V6B-0E9/2076424039_zpid/,Condo,"C$1,288,000",1288000,"788 Hamilton St #2606, Vancouver, BC V6B 0E9",788 Hamilton St #2606,V6B0E9,1,1,761,"{'latitude': 49.27896, 'longitude': -123.11542}",FALSE,Oakwyn Realty Ltd.,1288000
438,2061465931,2061465931,https://photos.zillowstatic.com/fp/7c5b99a82f5743eb7d9cbc25876a8c2e-p_e.jpg,https://www.zillow.com/homedetails/1289-Hornby-St-4101-Vancouver-BC-V6Z-2H7/2061465931_zpid/,Condo,"C$1,250,000",1250000,"1289 Hornby St #4101, Vancouver, BC V6Z 2H7",1289 Hornby St #4101,V6Z2H7,2,2,767,"{'latitude': 49.282707, 'longitude': -123.1215}",TRUE,eXp Realty,1250000
75,2060433467,2060433467,https://photos.zillowstatic.com/fp/d0844648d81592206a8557d79b39dfec-p_e.jpg,https://www.zillow.com/homedetails/6991-Victoria-Dr-312-Vancouver-BC-V5P-3Y7/2060433467_zpid/,Condo,"C$588,000",588000,"6991 Victoria Dr #312, Vancouver, BC V5P 3Y7",6991 Victoria Dr #312,V5P3Y7,2,2,768,"{'latitude': 49.220592, 'longitude': -123.0663}",TRUE,RE/MAX Crest Realty,588000
99,2060206939,2060206939,https://photos.zillowstatic.com/fp/55f42643af8411decdd712acc64383af-p_e.jpg,https://www.zillow.com/homedetails/1450-E-7th-Ave-208-Vancouver-BC-V5N-1R8/2060206939_zpid/,Condo,"C$699,000",699000,"1450 E 7th Ave #208, Vancouver, BC V5N 1R8",1450 E 7th Ave #208,V5N1R8,2,1,774,"{'latitude': 49.263943, 'longitude': -123.07432}",FALSE,Macdonald Realty Westmar,699000
151,2062146873,2062146873,https://photos.zillowstatic.com/fp/1b2ff98f816158f2fe4e90147edf7eca-p_e.jpg,https://www.zillow.com/homedetails/1330-Harwood-St-307-Vancouver-BC-V6E-1S8/2062146873_zpid/,Condo,"C$530,000",530000,"1330 Harwood St #307, Vancouver, BC V6E 1S8",1330 Harwood St #307,V6E1S8,2,1,778,{},FALSE,Optim Pacific Realty,530000
92,2060658439,2060658439,https://photos.zillowstatic.com/fp/554009afdaff826d10fa26470dc6d0a9-p_e.jpg,https://www.zillow.com/homedetails/488-Kingsway-W407-Vancouver-BC-V5T-3J9/2060658439_zpid/,Condo,"C$659,900",659900,"488 Kingsway #W407, Vancouver, BC V5T 3J9",488 Kingsway #W407,V5T3J9,2,2,780,{},FALSE,RE/MAX Crest Realty,659900
