latitude,longitude,ZipCode
49.4695,-123.8694,V0N 1Y1
49.5391,-123.9684,V0N 1Y2
50.6553,-128.0191,V0N 1Z0
50.9706,-126.1794,V0N 2B0
49.4795,-123.2436,V0N 2E0
49.9519,-124.6372,V0N 2G0
49.6104,-124.0542,V0N 2H0
49.7026,-124.0259,V0N 2H1
49.7522,-124.0108,V0N 2H4
48.8397,-123.3109,V0N 2J0
48.8598,-123.2817,V0N 2J1
48.838,-123.2877,V0N 2J2
50.3126,-122.7203,V0N 2K0
50.3222,-122.8016,V0N 2L0
50.3216,-122.8068,V0N 2L1
50.3246,-122.8077,V0N 2L2
50.2111,-122.4566,V0N 2L3
48.7806,-123.2806,V0N 2M0
48.7822,-123.2792,V0N 2M1
48.7715,-123.2916,V0N 2M2
48.7504,-123.2093,V0N 2M3
50.3697,-127.3897,V0N 2N0
50.7218,-127.5065,V0N 2P0
50.5722,-127.0297,V0N 2R0
49.5798,-123.4544,V0N 2S0
50.6621,-127.5091,V0N 2V0
49.4244,-123.6531,V0N 2W0
49.4497,-123.6566,V0N 2W1
49.4245,-123.6535,V0N 2W2
49.4219,-123.6195,V0N 2W3
49.4178,-123.6216,V0N 2W4
49.4128,-123.5852,V0N 2W5
49.4113,-123.6051,V0N 2W6
48.7947,-123.1956,V0N 2Y0
49.4741,-123.7547,V0N 3A0
49.449,-123.711,V0N 3A1
49.4636,-123.7372,V0N 3A2
49.4726,-123.7659,V0N 3A3
49.524,-123.7629,V0N 3A4
49.4976,-123.7715,V0N 3A5
49.4884,-123.7714,V0N 3A6
49.4695,-123.7934,V0N 3A7
49.477,-123.8439,V0N 3A8
50.7049,-122.2807,V0N 3B0
50.7107,-122.2794,V0N 3C0
50.6354,-127.0067,V0N 3E0
50.5491,-126.8309,V0N 3J0
49.6793,-124.4818,V0N 3K0
50.5112,-128.035,V0N 3L0
50.2094,-126.5917,V0N 3P0
50.7214,-127.4937,V0N 3V0
49.5739,-123.1623,V0N 3Z0
49.5833,-123.2111,V0N 3Z1
49.5833,-123.2187,V0N 3Z2
50.2805,-125.5217,V0P 0A1
50.2805,-125.5217,V0P 0A2
50.2805,-125.5217,V0P 0A3
50.0284,-127.3772,V0P 0A4
50.2805,-125.5217,V0P 0A5
49.9818,-126.8454,V0P 0A6
50.2805,-125.5217,V0P 0A7
50.2805,-125.5217,V0P 0A8
49.9279,-126.6565,V0P 0A9
50.1167,-124.9167,V0P 0B1
50.2964,-125.6406,V0P 1B0
49.7756,-126.0581,V0P 1G0
50.3479,-125.2963,V0P 1H0
50.0693,-127.3491,V0P 1J0
50.0491,-124.9906,V0P 1K0
50.6135,-126.3135,V0P 1L0
50.092,-125.2312,V0P 1N0
50.1189,-124.8313,V0P 1P0
50.2989,-125.5477,V0P 1R0
50.75,-126.483,V0P 1S0
50.1367,-125.0078,V0P 1T0
50.2964,-125.6406,V0P 1V0
50.2964,-125.6406,V0P 1W0
49.9291,-126.6579,V0P 1X0
50.0666,-125.0456,V0P 1Z0
49.9845,-126.8447,V0P 2A0
49.1185,-124.3066,V0R 0A1
49.0647,-123.8628,V0R 0A2
49.1185,-124.3066,V0R 0A3
49.153,-125.9066,V0R 0A4
48.9416,-125.5463,V0R 0A5
49.1185,-124.3066,V0R 0A6
49.1185,-124.3066,V0R 0A7
49.7833,-125.0667,V0R 0A8
49.1185,-124.3066,V0R 0A9
48.5448,-123.5645,V0R 0B1
49.1185,-124.3066,V0R 0B2
49.2833,-126.0667,V0R 0B3
49.1185,-124.3066,V0R 0B4
49.1185,-124.3066,V0R 0B5
49.1185,-124.3066,V0R 0B6
49.1185,-124.3066,V0R 0B7
49.1185,-124.3066,V0R 0B8
49.1185,-124.3066,V0R 0B9
49.1185,-124.3066,V0R 0C1
49.1185,-124.3066,V0R 0C2
49.1185,-124.3066,V0R 0C3
49.1185,-124.3066,V0R 0C4
49.1185,-124.3066,V0R 0C5
49.1185,-124.3066,V0R 0C6
48.9302,-123.7345,V0R 0C7
48.8638,-123.6458,V0R 0C9
48.9416,-125.5463,V0R 0E1
49.2818,-126.0627,V0R 1A0
48.8334,-125.1426,V0R 1B0
49.4166,-124.6783,V0R 1G0
49.0538,-123.8839,V0R 1H0
48.8904,-123.6979,V0R 1K0
48.9283,-123.7178,V0R 1K1
48.926,-123.732,V0R 1K2
48.9165,-123.7156,V0R 1K3
48.9109,-123.7438,V0R 1K4
48.8887,-123.699,V0R 1K5
48.9234,-123.7172,V0R 1K6
48.6807,-123.5636,V0R 1L0
48.6914,-123.541,V0R 1L1
48.6877,-123.6033,V0R 1L2
48.719,-123.5634,V0R 1L3
48.6877,-123.6033,V0R 1L4
48.6801,-123.5948,V0R 1L5
48.6877,-123.6033,V0R 1L6
48.6908,-123.5777,V0R 1L7
49.3059,-124.4092,V0R 1M0
48.7372,-123.6213,V0R 1N0
48.7483,-123.6557,V0R 1N1
48.7361,-123.6081,V0R 1N2
48.8651,-123.6421,V0R 1R0
49.624,-125.0402,V0R 1S0
49.5725,-124.8409,V0R 1T0
49.2848,-124.465,V0R 1V0
49.4947,-124.8199,V0R 1W0
49.1849,-123.8354,V0R 1X0
49.2019,-123.8244,V0R 1X1
49.1594,-123.8589,V0R 1X2
49.1728,-123.8126,V0R 1X3
49.1683,-123.8397,V0R 1X4
49.1714,-123.7904,V0R 1X5
49.1365,-123.7799,V0R 1X6
49.1383,-123.7148,V0R 1X7
48.8131,-124.1814,V0R 1Y0
49.5094,-124.6372,V0R 1Z0
49.0874,-124.9411,V0R 2B0
48.7616,-123.6825,V0R 2C0
48.8244,-124.0395,V0R 2G0
48.8359,-124.054,V0R 2G1
49.2542,-124.1077,V0R 2H0
49.4831,-124.287,V0R 2J0
49.7094,-124.9138,V0R 2K0
48.4908,-123.6003,V0R 2L0
49.7707,-125.1027,V0R 2M0
48.8078,-124.1365,V0R 2N0
48.651,-123.5739,V0R 2P0
48.644,-123.56,V0R 2P1
48.6797,-123.5734,V0R 2P2
48.6667,-123.5509,V0R 2P3
48.6277,-123.5536,V0R 2P4
49.6424,-124.9327,V0R 2V0
48.6236,-123.6421,V0R 2W0
48.6572,-123.6308,V0R 2W1
48.6444,-123.6226,V0R 2W2
48.6535,-123.6688,V0R 2W3
48.6235,-123.6324,V0R 2W5
48.9874,-123.6858,V0R 2Y0
49.145,-125.9026,V0R 2Z0
48.9366,-125.5473,V0R 3A0
49.5803,-124.9039,V0R 3B0
48.8934,-123.7461,V0R 3C0
48.8762,-124.2177,V0R 3E1
48.9416,-125.5463,V0R 4A0
49.1307,-124.5456,V0R 4K0
48.9729,-123.6518,V0R 5K0
48.5027,-123.943,V0S 0A1
48.5764,-124.4091,V0S 1K0
52.3833,-126.5667,V0T 0A1
53.5833,-131.9333,V0T 0A2
52.354,-127.6937,V0T 0A3
53.6853,-132.1703,V0T 0A4
53.2431,-131.8208,V0T 0A5
55.9413,-129.9879,V0T 0A6
52.3667,-126.75,V0T 0A7
52.1604,-128.1456,V0T 0A8
53.2544,-132.0944,V0T 0A9
54.0115,-132.1472,V0T 0B1
53.0801,-128.8384,V0T 0B2
52.5936,-128.5241,V0T 0B3
52.1239,-128.0172,V0T 1B0
52.3729,-126.7626,V0T 1C0
52.3833,-126.55,V0T 1H0
53.6114,-132.3055,V0T 1J0
52.5918,-128.5289,V0T 1L0
53.8469,-132.6302,V0T 1M0
52.3518,-127.6782,V0T 1P0
53.6878,-132.1613,V0T 1R0
53.2661,-132.1221,V0T 1S0
53.2736,-131.9766,V0T 1S1
53.2384,-131.8349,V0T 1T0
55.9408,-129.9899,V0T 1W0
53.5434,-131.975,V0T 1Y0
52.1643,-128.1452,V0T 1Z0
53.9708,-128.647,V0T 2B0
54.1756,-129.985,V0V 0A1
54.1756,-129.985,V0V 0A2
53.4242,-129.263,V0V 1A0
54.9954,-129.9467,V0V 1B0
53.7812,-130.4291,V0V 1C0
54.0335,-130.3072,V0V 1E0
54.2476,-130.0001,V0V 1G0
54.5586,-130.4279,V0V 1H0
59.7171,-135.0492,V0W 0A0
59.5713,-133.1505,V0W 0A1
59.4808,-133.6312,V0W 1A0
49.5468,-120.7591,V0X 0A0
49.1846,-119.7556,V0X 0A1
49.2821,-121.3357,V0X 0A2
49.2025,-119.8295,V0X 0A3
49.2821,-121.3357,V0X 0A4
49.2821,-121.3357,V0X 0A5
49.3581,-120.0758,V0X 0A6
49.1333,-122.6167,V0X 0A7
49.459,-120.5062,V0X 0A8
49.1823,-119.732,V0X 1C0
49.1779,-119.7657,V0X 1C1
49.1952,-119.7339,V0X 1C2
49.0912,-119.6704,V0X 1C3
49.5463,-120.7612,V0X 1G0
49.3572,-120.0765,V0X 1K0
49.3799,-121.443,V0X 1L0
49.3799,-121.4119,V0X 1L1
49.3624,-121.4646,V0X 1L2
49.4284,-121.4389,V0X 1L3
49.3835,-121.4323,V0X 1L4
49.2739,-121.2372,V0X 1L5
49.2641,-119.8324,V0X 1N0
49.2065,-119.8227,V0X 1N1
49.2132,-119.8139,V0X 1N2
49.2016,-119.8237,V0X 1N3
49.2327,-119.8199,V0X 1N4
49.0691,-119.9827,V0X 1N5
49.4675,-120.146,V0X 1N6
49.0901,-120.8717,V0X 1R0
49.1136,-122.6329,V0X 1T0
49.4597,-120.4829,V0X 1W0
49.1962,-121.7409,V0X 1X0
49.1899,-121.7536,V0X 1X1
49.1951,-121.8284,V0X 1X2
49.5413,-120.76,V0X 2L0
55.1319,-120.9865,V0X 2W0
49.6748,-115.9783,V1A 0A1
49.6439,-115.9779,V1A 0A2
49.6871,-115.9847,V1A 0A3
49.6623,-115.9435,V1A 0A4
49.6623,-115.9435,V1A 0A5
49.7365,-115.836,V1A 0A6
49.6724,-115.9338,V1A 0A7
49.6886,-115.9221,V1A 0A8
49.6768,-115.9753,V1A 0B1
49.6763,-115.9825,V1A 0B2
49.6909,-115.9868,V1A 0B3
49.6743,-115.9746,V1A 0B4
49.6626,-115.9673,V1A 1A1
49.6626,-115.9674,V1A 1A2
49.6683,-115.9709,V1A 1A3
49.6659,-115.9677,V1A 1A4
49.6667,-115.9687,V1A 1A5
49.6693,-115.9704,V1A 1A6
49.6693,-115.9704,V1A 1A7
49.6684,-115.9684,V1A 1A8
49.6677,-115.9676,V1A 1A9
49.6663,-115.9664,V1A 1B1
49.6667,-115.9661,V1A 1B2
49.6693,-115.9684,V1A 1B3
49.6692,-115.9671,V1A 1B4
49.6702,-115.9709,V1A 1B5
49.6702,-115.971,V1A 1B6
49.671,-115.9736,V1A 1B7
49.6709,-115.9735,V1A 1B8
49.6723,-115.9744,V1A 1B9
49.6737,-115.9749,V1A 1C1
49.6709,-115.9714,V1A 1C2
49.6705,-115.9718,V1A 1C3
49.6709,-115.9729,V1A 1C4
49.6715,-115.9727,V1A 1C5
49.6711,-115.9724,V1A 1C6
49.6722,-115.9742,V1A 1C7
49.6734,-115.974,V1A 1C8
49.6734,-115.9747,V1A 1C9
49.673,-115.972,V1A 1E1
49.6712,-115.9694,V1A 1E2
49.6791,-115.9789,V1A 1E3
49.6785,-115.9786,V1A 1E4
49.676,-115.9773,V1A 1E5
49.6749,-115.9769,V1A 1E6
49.6722,-115.9749,V1A 1E7
49.6625,-115.9674,V1A 1E8
49.6623,-115.9673,V1A 1E9
49.6672,-115.9728,V1A 1G1
49.667,-115.9735,V1A 1G2
49.6669,-115.9752,V1A 1G3
49.6675,-115.9743,V1A 1G4
49.6677,-115.974,V1A 1G5
49.6683,-115.9741,V1A 1G6
49.6671,-115.9766,V1A 1G7
49.6671,-115.9766,V1A 1G8
49.6673,-115.9764,V1A 1G9
49.6674,-115.9762,V1A 1H1
49.6682,-115.975,V1A 1H2
49.6685,-115.9745,V1A 1H3
49.6678,-115.9774,V1A 1H4
49.6677,-115.9775,V1A 1H5
49.6679,-115.9771,V1A 1H6
49.6681,-115.9767,V1A 1H7
49.6687,-115.9758,V1A 1H8
49.6689,-115.9773,V1A 1H9
49.6691,-115.9769,V1A 1J1
49.6694,-115.9758,V1A 1J2
49.6693,-115.9767,V1A 1J3
49.669,-115.9787,V1A 1J4
49.6689,-115.979,V1A 1J5
49.67,-115.9767,V1A 1J6
49.6706,-115.9775,V1A 1J7
49.6688,-115.9808,V1A 1J8
49.6688,-115.9808,V1A 1J9
49.6691,-115.9804,V1A 1K1
49.67,-115.9799,V1A 1K2
49.6704,-115.9785,V1A 1K3
49.6713,-115.9781,V1A 1K4
49.6688,-115.9825,V1A 1K5
49.6689,-115.9824,V1A 1K6
49.6696,-115.9812,V1A 1K7
49.6702,-115.9804,V1A 1K8
49.6714,-115.9786,V1A 1K9
49.6697,-115.9827,V1A 1L1
49.6695,-115.9832,V1A 1L2
49.6701,-115.9821,V1A 1L3
49.6702,-115.9821,V1A 1L4
49.672,-115.9795,V1A 1L5
49.6728,-115.9782,V1A 1L6
49.6728,-115.9783,V1A 1L7
49.6703,-115.9836,V1A 1L8
49.6707,-115.983,V1A 1L9
49.6707,-115.983,V1A 1M1
49.6721,-115.9809,V1A 1M2
49.6722,-115.9808,V1A 1M3
49.6733,-115.9791,V1A 1M4
49.6733,-115.9791,V1A 1M5
49.6717,-115.9824,V1A 1M6
49.6712,-115.9838,V1A 1M7
49.6726,-115.9819,V1A 1M8
49.6731,-115.981,V1A 1M9
49.6739,-115.9799,V1A 1N1
49.6743,-115.9793,V1A 1N2
49.6748,-115.9783,V1A 1N3
49.6742,-115.9821,V1A 1N4
49.6732,-115.9828,V1A 1N5
49.6744,-115.9808,V1A 1N6
49.6754,-115.9803,V1A 1N7
49.6743,-115.9827,V1A 1N8
49.6742,-115.9827,V1A 1N9
49.6754,-115.9803,V1A 1P1
49.6755,-115.9808,V1A 1P2
49.6757,-115.9812,V1A 1P3
49.6711,-115.9838,V1A 1P4
49.6686,-115.9772,V1A 1P5
49.6686,-115.9788,V1A 1P6
49.668,-115.9762,V1A 1P7
49.6678,-115.9772,V1A 1P8
49.6675,-115.9754,V1A 1P9
49.6671,-115.976,V1A 1R1
49.6667,-115.9754,V1A 1R2
49.6711,-115.9816,V1A 1R3
49.6728,-115.9825,V1A 1R4
49.6723,-115.9817,V1A 1R5
49.673,-115.9805,V1A 1R6
49.6719,-115.9811,V1A 1R7
49.672,-115.9812,V1A 1R8
49.6712,-115.98,V1A 1R9
49.6706,-115.9807,V1A 1S1
49.6704,-115.9786,V1A 1S2
49.6692,-115.9768,V1A 1S3
49.6706,-115.9775,V1A 1S4
49.6699,-115.978,V1A 1S5
49.6691,-115.978,V1A 1S6
49.67,-115.9767,V1A 1S7
49.6686,-115.9772,V1A 1S8
49.6694,-115.9758,V1A 1S9
49.6686,-115.9759,V1A 1T1
49.668,-115.9762,V1A 1T2
49.6675,-115.9742,V1A 1T3
49.6686,-115.9772,V1A 1T4
49.6686,-115.9772,V1A 1T5
49.6686,-115.9772,V1A 1T6
49.6619,-115.9727,V1A 1T7
49.6754,-115.9832,V1A 1T8
49.6754,-115.9832,V1A 1T9
49.6756,-115.9827,V1A 1V1
49.6764,-115.9827,V1A 1V2
49.6761,-115.9837,V1A 1V3
49.6765,-115.9821,V1A 1V4
49.6766,-115.982,V1A 1V5
49.6772,-115.9829,V1A 1V6
49.6773,-115.9825,V1A 1V7
49.6773,-115.9825,V1A 1V8
49.6773,-115.9846,V1A 1V9
49.6781,-115.9826,V1A 1W1
49.6781,-115.9827,V1A 1W2
49.6784,-115.9815,V1A 1W3
49.6789,-115.9826,V1A 1W4
49.6788,-115.9832,V1A 1W5
49.6792,-115.9816,V1A 1W6
49.6791,-115.9817,V1A 1W7
49.6798,-115.9824,V1A 1W8
49.6798,-115.9825,V1A 1W9
49.6799,-115.9822,V1A 1X1
49.6799,-115.9822,V1A 1X2
49.6807,-115.9825,V1A 1X3
49.6808,-115.9818,V1A 1X4
49.6772,-115.9849,V1A 1X5
49.6772,-115.9849,V1A 1X6
49.6773,-115.9848,V1A 1X7
49.6777,-115.9848,V1A 1X8
49.6823,-115.9859,V1A 1X9
49.6822,-115.9866,V1A 1Y1
49.6786,-115.9837,V1A 1Y2
49.6687,-115.9861,V1A 1Y3
49.6777,-115.9827,V1A 1Y4
49.6875,-115.9818,V1A 1Y5
49.688,-115.9815,V1A 1Y6
49.6863,-115.982,V1A 1Y7
49.6863,-115.9819,V1A 1Y8
49.6855,-115.9822,V1A 1Y9
49.6854,-115.9824,V1A 1Z1
49.6854,-115.9824,V1A 1Z2
49.6846,-115.9831,V1A 1Z3
49.6847,-115.9831,V1A 1Z4
49.6834,-115.9839,V1A 1Z5
49.6835,-115.9839,V1A 1Z6
49.6805,-115.9832,V1A 1Z7
49.6821,-115.9837,V1A 1Z8
49.6847,-115.9831,V1A 1Z9
49.6806,-115.9827,V1A 2A1
49.6801,-115.981,V1A 2A2
49.6794,-115.9828,V1A 2A3
49.6801,-115.981,V1A 2A4
49.679,-115.9818,V1A 2A5
49.6822,-115.9823,V1A 2A6
49.6822,-115.9823,V1A 2A7
49.682,-115.9832,V1A 2A8
49.6828,-115.984,V1A 2A9
49.6825,-115.983,V1A 2B1
49.684,-115.9842,V1A 2B2
49.6836,-115.9829,V1A 2B3
49.6834,-115.9823,V1A 2B4
49.6834,-115.9823,V1A 2B5
49.6824,-115.9807,V1A 2B7
49.6827,-115.981,V1A 2B8
49.6854,-115.9862,V1A 2B9
49.6771,-115.98,V1A 2C1
49.6816,-115.9791,V1A 2C2
49.6851,-115.9842,V1A 2C4
49.6843,-115.9816,V1A 2C5
49.6841,-115.981,V1A 2C6
49.6838,-115.9804,V1A 2C7
49.6855,-115.9855,V1A 2C8
49.6855,-115.9855,V1A 2C9
49.6843,-115.9793,V1A 2E1
49.6868,-115.9873,V1A 2E2
49.6868,-115.9873,V1A 2E3
49.6863,-115.9852,V1A 2E4
49.6862,-115.985,V1A 2E5
49.6863,-115.9852,V1A 2E6
49.6854,-115.982,V1A 2E7
49.6855,-115.9823,V1A 2E8
49.6852,-115.9814,V1A 2E9
49.6853,-115.9815,V1A 2G1
49.6875,-115.9863,V1A 2G2
49.6877,-115.987,V1A 2G4
49.6871,-115.9845,V1A 2G5
49.6869,-115.984,V1A 2G6
49.6867,-115.9833,V1A 2G7
49.6867,-115.9831,V1A 2G8
49.6867,-115.9804,V1A 2G9
49.6857,-115.9797,V1A 2H1
49.6855,-115.9784,V1A 2H2
49.6848,-115.9783,V1A 2H3
49.6882,-115.9815,V1A 2H4
49.688,-115.9841,V1A 2H5
49.6879,-115.9841,V1A 2H6
49.6858,-115.9856,V1A 2H7
49.6845,-115.9942,V1A 2H8
49.6861,-115.9853,V1A 2H9
49.6862,-115.9853,V1A 2J1
49.6881,-115.9824,V1A 2J2
49.6881,-115.9824,V1A 2J3
49.6874,-115.9828,V1A 2J4
49.6875,-115.9827,V1A 2J5
49.6846,-115.9847,V1A 2J6
49.685,-115.9843,V1A 2J7
49.6847,-115.9846,V1A 2J8
49.6843,-115.9848,V1A 2J9
49.6853,-115.9815,V1A 2K1
49.684,-115.9821,V1A 2K2
49.6829,-115.9828,V1A 2K3
49.6825,-115.983,V1A 2K4
49.6838,-115.9807,V1A 2K5
49.6829,-115.9814,V1A 2K6
49.6857,-115.9806,V1A 2K7
49.6854,-115.9801,V1A 2K8
49.6854,-115.9802,V1A 2K9
49.685,-115.9796,V1A 2L1
49.6858,-115.9784,V1A 2L2
49.6824,-115.9788,V1A 2L3
49.6905,-115.976,V1A 2L4
49.6906,-115.976,V1A 2L5
49.6907,-115.9761,V1A 2L6
49.6918,-115.9755,V1A 2L7
49.6905,-115.9854,V1A 2L8
49.6905,-115.9837,V1A 2L9
49.6905,-115.9829,V1A 2M1
49.6907,-115.9811,V1A 2M2
49.6916,-115.9806,V1A 2M3
49.6899,-115.9854,V1A 2M4
49.6899,-115.9853,V1A 2M5
49.6914,-115.9816,V1A 2M6
49.6914,-115.9816,V1A 2M7
49.6928,-115.9833,V1A 2M8
49.6667,-115.9722,V1A 2M9
49.6935,-115.9864,V1A 2N1
49.6923,-115.9901,V1A 2N2
49.6932,-115.9881,V1A 2N3
49.6938,-115.9872,V1A 2N4
49.6941,-115.9867,V1A 2N5
49.6945,-115.987,V1A 2N6
49.6923,-115.9927,V1A 2N7
49.6923,-115.9925,V1A 2N8
49.6948,-115.9888,V1A 2N9
49.6928,-115.9938,V1A 2P1
49.6928,-115.9939,V1A 2P2
49.6955,-115.9914,V1A 2P3
49.6951,-115.9924,V1A 2P4
49.6955,-115.9919,V1A 2P5
49.6912,-115.9914,V1A 2P6
49.6912,-115.9914,V1A 2P7
49.6927,-115.9938,V1A 2P9
49.6918,-115.9892,V1A 2R2
49.6908,-115.9884,V1A 2R3
49.6898,-115.9854,V1A 2R4
49.69,-115.9856,V1A 2R6
49.6923,-115.989,V1A 2R7
49.6926,-115.9895,V1A 2R8
49.6934,-115.9909,V1A 2R9
49.694,-115.992,V1A 2S1
49.6936,-115.9913,V1A 2S2
49.6922,-115.9867,V1A 2S3
49.6922,-115.9867,V1A 2S4
49.6922,-115.9868,V1A 2S5
49.693,-115.9882,V1A 2S6
49.693,-115.9882,V1A 2S7
49.6939,-115.9898,V1A 2S8
49.6968,-115.9909,V1A 2S9
49.6961,-115.9908,V1A 2T1
49.6968,-115.9909,V1A 2T2
49.699,-115.9907,V1A 2T3
49.699,-115.9907,V1A 2T4
49.7018,-115.9894,V1A 2T5
49.7018,-115.9894,V1A 2T6
49.6952,-115.9919,V1A 2T7
49.695,-115.9917,V1A 2T8
49.6943,-115.9904,V1A 2T9
49.6913,-115.9835,V1A 2V1
49.6912,-115.9834,V1A 2V2
49.6936,-115.9873,V1A 2V3
49.6936,-115.9873,V1A 2V4
49.694,-115.9881,V1A 2V5
49.6946,-115.9889,V1A 2V6
49.6968,-115.9896,V1A 2V7
49.6967,-115.9896,V1A 2V8
49.6989,-115.9894,V1A 2V9
49.6989,-115.9894,V1A 2W1
49.7014,-115.9882,V1A 2W2
49.7014,-115.9882,V1A 2W3
49.6919,-115.9828,V1A 2W4
49.6911,-115.9813,V1A 2W5
49.6917,-115.9825,V1A 2W6
49.6924,-115.9836,V1A 2W7
49.6931,-115.985,V1A 2W8
49.6941,-115.9866,V1A 2W9
49.6941,-115.9866,V1A 2X1
49.6944,-115.9881,V1A 2X2
49.6946,-115.9878,V1A 2X3
49.6937,-115.9843,V1A 2X4
49.6937,-115.9843,V1A 2X5
49.6946,-115.9859,V1A 2X6
49.6946,-115.9859,V1A 2X7
49.6967,-115.9882,V1A 2X8
49.6989,-115.9881,V1A 2X9
49.701,-115.987,V1A 2Y1
49.6923,-115.9845,V1A 2Y2
49.6818,-116.0137,V1A 2Y4
49.7056,-115.9372,V1A 2Y5
49.6847,-115.9832,V1A 2Y6
49.6869,-115.9839,V1A 2Y7
49.6911,-115.9865,V1A 2Y8
49.6842,-115.9827,V1A 2Y9
49.6911,-115.9866,V1A 2Z1
49.6908,-115.9867,V1A 2Z2
49.6911,-115.9871,V1A 2Z3
49.6936,-115.9892,V1A 2Z4
49.672,-115.9717,V1A 2Z5
49.6938,-115.9905,V1A 2Z6
49.6931,-115.985,V1A 2Z7
49.6901,-115.9895,V1A 2Z8
49.6844,-115.9818,V1A 2Z9
49.6836,-115.9831,V1A 3A1
49.6767,-115.9798,V1A 3A2
49.6642,-115.9684,V1A 3A3
49.6645,-115.9683,V1A 3A4
49.6648,-115.9659,V1A 3A5
49.6641,-115.9672,V1A 3A6
49.6623,-115.9716,V1A 3A7
49.692,-115.9905,V1A 3A8
49.6657,-115.9694,V1A 3A9
49.663,-115.9719,V1A 3B1
49.6858,-115.9919,V1A 3B2
49.6858,-115.9919,V1A 3B3
49.6866,-115.991,V1A 3B4
49.6847,-115.9894,V1A 3B5
49.6855,-115.9902,V1A 3B6
49.6934,-115.9909,V1A 3B7
49.6895,-115.9768,V1A 3B8
49.7206,-116.429,V1A 3B9
49.6882,-115.9816,V1A 3C8
49.6849,-115.9885,V1A 3E1
49.6849,-115.9837,V1A 3E2
49.6836,-115.9888,V1A 3E3
49.6655,-115.969,V1A 3E4
49.6717,-115.9772,V1A 3E5
49.6781,-115.9753,V1A 3E6
49.6868,-115.9957,V1A 3E8
49.684,-116.0016,V1A 3E9
49.692,-115.9905,V1A 3G2
49.6439,-115.974,V1A 3G3
49.642,-115.9728,V1A 3G4
49.636,-115.9625,V1A 3G5
49.6387,-115.9609,V1A 3G6
49.6365,-115.9598,V1A 3G7
49.6389,-115.9567,V1A 3G8
49.6354,-115.9422,V1A 3G9
49.6402,-115.955,V1A 3H1
49.6375,-115.9594,V1A 3H2
49.6365,-115.9624,V1A 3H3
49.6365,-115.9586,V1A 3H4
49.6365,-115.958,V1A 3H5
49.6364,-115.9535,V1A 3H6
49.6355,-115.9545,V1A 3H7
49.6345,-115.9536,V1A 3H8
49.6345,-115.9514,V1A 3H9
49.6624,-115.9698,V1A 3J1
49.6329,-115.9528,V1A 3J2
49.6329,-115.9528,V1A 3J3
49.6311,-115.9552,V1A 3J4
49.6311,-115.9552,V1A 3J5
49.6391,-115.9506,V1A 3J6
49.6416,-115.9503,V1A 3J7
49.6408,-115.948,V1A 3J8
49.6396,-115.9479,V1A 3J9
49.6391,-115.9532,V1A 3K1
49.6414,-115.9522,V1A 3K2
49.639,-115.9542,V1A 3K3
49.6351,-115.9835,V1A 3K4
49.6351,-115.9835,V1A 3K5
49.63,-115.9541,V1A 3K6
49.6319,-115.9513,V1A 3K7
49.614,-115.8997,V1A 3K8
49.6861,-115.9708,V1A 3K9
49.6918,-115.9345,V1A 3L1
49.6624,-115.9698,V1A 3L2
49.6935,-115.8951,V1A 3L3
49.6624,-115.9698,V1A 3L4
49.6982,-115.8927,V1A 3L5
49.6994,-115.8635,V1A 3L6
49.7054,-115.9118,V1A 3L7
49.7088,-115.9139,V1A 3L8
49.7081,-115.9032,V1A 3L9
49.6624,-115.9698,V1A 3M1
49.6624,-115.9698,V1A 3M2
49.6954,-115.9433,V1A 3M3
49.6951,-115.9382,V1A 3M4
49.6904,-115.9511,V1A 3M5
49.6624,-115.9698,V1A 3M6
49.6876,-115.9668,V1A 3M7
49.6867,-115.9708,V1A 3M8
49.688,-115.9727,V1A 3M9
49.6624,-115.9698,V1A 3N1
49.6439,-115.9779,V1A 3N2
50.246,-119.2329,V1B 0A1
50.303,-119.2264,V1B 0A2
50.3066,-119.2266,V1B 0A3
50.2254,-119.2855,V1B 0A4
50.2404,-119.2621,V1B 0A5
50.2241,-119.1683,V1B 0A6
50.2241,-119.1683,V1B 0A7
50.2972,-119.224,V1B 0A9
50.2078,-119.2808,V1B 1A1
50.208,-119.2782,V1B 1A2
50.2079,-119.2784,V1B 1A3
50.2114,-119.277,V1B 1A4
50.2159,-119.2201,V1B 1A5
50.2168,-119.2493,V1B 1A6
50.2168,-119.2506,V1B 1A7
50.2163,-119.2538,V1B 1A8
50.2182,-119.2481,V1B 1A9
50.2182,-119.2487,V1B 1B1
50.2182,-119.2481,V1B 1B2
50.2182,-119.2493,V1B 1B3
50.2182,-119.2495,V1B 1B4
50.2184,-119.2528,V1B 1B5
50.219,-119.2531,V1B 1B6
50.2189,-119.2532,V1B 1B7
50.2188,-119.2533,V1B 1B8
50.2188,-119.2549,V1B 1B9
50.2175,-119.2672,V1B 1C1
50.2172,-119.2671,V1B 1C2
50.2183,-119.2227,V1B 1C3
50.2169,-119.2234,V1B 1C4
50.2177,-119.2226,V1B 1C5
50.2185,-119.2226,V1B 1C6
50.2195,-119.2226,V1B 1C7
50.2185,-119.2358,V1B 1C8
50.22,-119.2347,V1B 1C9
50.22,-119.2499,V1B 1E1
50.22,-119.2483,V1B 1E2
50.22,-119.2517,V1B 1E3
50.22,-119.2528,V1B 1E4
50.22,-119.2542,V1B 1E5
50.22,-119.2574,V1B 1E6
50.22,-119.2567,V1B 1E7
